,user_id,about,num_revs
3216,1347526,"
                                            USA,                                                                                                                                ",1
3217,1624768,"
                                            Greece,                                                                                                                                ",1
3218,1930419,"
                                            Spain,                                                                                                                                ",1
3219,1775349,"
                                            USA,                                                                                                                                ",1
3220,4719044,"
                                            Australia,                                                                                                                                ",1
3221,1390467,"
                                            England,                                                                                                                                ",1
3222,3608939,"
                                            England,                                                                                                                                ",5
3223,1661788,"
                                            Germany,                                                                                                                                ",2
3224,3689931,"
                                            Italy,                                            Female,                                            31-40                                        ",2
3225,3017890,"
                                            Australia,                                                                                                                                ",2
3226,3477761,"
                                            Germany,                                                                                                                                ",1
3227,4500554,"
                                            USA,                                                                                                                                ",1
3228,4501533,"
                                            Australia,                                                                                                                                ",2
3229,1976563,"
                                            Australia,                                                                                                                                ",1
3230,2705827,"
                                            USA,                                            Female,                                            31-40                                        ",6
3231,4180359,"
                                            France,                                                                                                                                ",2
3232,1608758,"
                                            Switzerland,                                                                                                                                ",1
3233,4776288,"
                                            USA,                                                                                                                                ",3
3234,2520543,"
                                            Martinique,                                                                                                                                ",1
3235,2374353,"
                                            England,                                                                                                                                ",3
3236,4861623,"
                                            USA,                                                                                                                                ",1
3237,4381823,"
                                            Canada,                                                                                                                                ",1
3238,3081238,"
                                            Australia,                                                                                                                                ",1
3239,2502513,"
                                            Spain,                                                                                                                                ",2
3240,4378529,"
                                            Russia,                                            Female,                                            25-30                                        ",5
3241,4335606,"
                                            Germany,                                            Male,                                            31-40                                        ",2
3242,3250931,"
                                            Germany,                                            Female,                                            31-40                                        ",1
3243,4009275,"
                                            Malaysia,                                            Female,                                            25-30                                        ",13
3244,2601510,"
                                            India,                                                                                                                                ",1
3245,3468076,"
                                            Argentina,                                            Male,                                            25-30                                        ",1
3246,2741110,"
                                            Australia,                                                                                                                                ",1
3247,1748096,"
                                            USA,                                                                                                                                ",1
3248,2212313,"
                                            Australia,                                                                                                                                ",1
3249,2306876,"
                                            USA,                                                                                                                                ",1
3250,3244540,"
                                            USA,                                                                                                                                ",4
3251,1427620,"
                                            Ireland,                                                                                                                                ",1
3252,2726866,"
                                            Romania,                                                                                                                                ",5
3253,1859821,"
                                            USA,                                                                                                                                ",5
3254,2909536,"
                                            Norway,                                                                                                                                ",1
3255,2053928,"
                                            USA,                                                                                                                                ",1
3256,2247920,"
                                            USA,                                                                                                                                ",1
3257,4556590,"
                                            USA,                                                                                                                                ",1
3258,3561088,"
                                            New Zealand,                                                                                                                                ",2
3259,4021647,"
                                            Canada,                                            Couple,                                            31-40                                        ",6
3260,3823741,"
                                            France,                                                                                                                                ",1
3261,2257752,"
                                            Ireland,                                                                                                                                ",1
3262,1282210,"
                                            Scotland,                                                                                                                                ",1
3263,2713093,"
                                            Germany,                                                                                                                                ",1
3264,4670788,"
                                            Argentina,                                                                                                                                ",1
3265,3278723,"
                                            USA,                                                                                                                                ",1
3266,3495804,"
                                            Australia,                                                                                                                                ",2
3267,1859866,"
                                            England,                                                                                                                                ",1
3268,4722360,"
                                            Canada,                                                                                                                                ",1
3269,4477097,"
                                            Sweden,                                                                                                                                ",1
3270,1430014,"
                                            Netherlands,                                                                                                                                ",1
3271,3890196,"
                                            South Korea,                                            Female,                                            25-30                                        ",6
3272,1226578,"
                                            Ireland,                                                                                                                                ",1
3273,3099748,"
                                            Australia,                                                                                                                                ",2
3274,3883971,"
                                            Greece,                                                                                                                                ",1
3275,4112771,"
                                            USA,                                                                                                                                ",1
3276,4270247,"
                                            England,                                                                                                                                ",3
3277,2006764,"
                                            Canada,                                                                                                                                ",5
3278,4478970,"
                                            Chile,                                                                                                                                ",4
3279,2600698,"
                                            USA,                                                                                                                                ",1
3280,2289953,"
                                            Australia,                                                                                                                                ",1
3281,4959768,"
                                            Ireland,                                                                                                                                ",1
3282,3185268,"
                                            Brazil,                                            Male,                                            25-30                                        ",2
3283,3997632,"
                                            England,                                                                                                                                ",1
3284,2378588,"
                                            USA,                                                                                                                                ",3
3285,1786005,"
                                            Ireland,                                                                                                                                ",1
3286,4057881,"
                                            Scotland,                                            Male,                                            25-30                                        ",1
3287,4183997,"
                                            Italy,                                                                                                                                ",1
3288,4381674,"
                                            Estonia,                                                                                                                                ",1
3289,2578957,"
                                            USA,                                                                                                                                ",1
3290,3900734,"
                                            England,                                                                                                                                ",1
3291,1999846,"
                                            France,                                                                                                                                ",1
3292,1938910,"
                                            USA,                                                                                                                                ",1
3293,4614798,"
                                            Japan,                                                                                                                                ",1
3294,4138947,"
                                            Canada,                                            Couple,                                            31-40                                        ",1
3295,2747919,"
                                            Australia,                                                                                                                                ",2
3296,2585792,"
                                            England,                                                                                                                                ",1
3297,2587736,"
                                            USA,                                                                                                                                ",1
3298,1793072,"
                                            Netherlands,                                            Couple,                                            25-30                                        ",3
3299,4449775,"
                                            Australia,                                                                                                                                ",2
3300,4900277,"
                                            Sweden,                                            Couple,                                            18-24                                        ",1
3301,1950545,"
                                            Canada,                                                                                                                                ",3
3302,1312129,"
                                            England,                                            Male,                                            31-40                                        ",3
3303,3004805,"
                                            Spain,                                            Male,                                            31-40                                        ",1
3304,4459077,"
                                            Sweden,                                                                                                                                ",1
3305,2892442,"
                                            Brazil,                                                                                                                                ",2
3306,2376215,"
                                            Australia,                                                                                                                                ",4
3307,3516522,"
                                            England,                                            Female,                                            41+                                        ",1
3308,4638172,"
                                            Croatia,                                                                                                                                ",1
3309,4945835,"
                                            Mexico,                                                                                                                                ",2
3310,3414197,"
                                            Ireland,                                                                                                                                ",1
3311,2086126,"
                                            Canada,                                                                                                                                ",1
3312,1684043,"
                                            Australia,                                                                                                                                ",1
3313,3852106,"
                                            Switzerland,                                            Couple,                                            25-30                                        ",21
3314,4379698,"
                                            Denmark,                                                                                                                                ",1
3315,1861995,"
                                            USA,                                                                                                                                ",2
3316,1260428,"
                                            USA,                                                                                                                                ",1
3317,3679075,"
                                            France,                                            Male,                                            41+                                        ",14
3318,3571029,"
                                            England,                                                                                                                                ",1
3319,1773067,"
                                            Venezuela,                                                                                                                                ",3
3320,4186973,"
                                            USA,                                                                                                                                ",1
3321,1779311,"
                                            Australia,                                                                                                                                ",3
3322,1510797,"
                                            England,                                                                                                                                ",1
3323,3955157,"
                                            USA,                                                                                                                                ",1
3324,1699111,"
                                            Netherlands,                                                                                                                                ",1
3325,3874612,"
                                            Wales,                                                                                                                                ",2
3326,3914739,"
                                            USA,                                                                                                                                ",1
3327,1128022,"
                                            Spain,                                                                                                                                ",1
3328,3710364,"
                                            Canada,                                                                                                                                ",1
3329,1248887,"
                                            USA,                                                                                                                                ",1
3330,4981418,"
                                            Belgium,                                                                                                                                ",1
3331,1328213,"
                                            South Africa,                                                                                                                                ",1
3332,4992198,"
                                            Austria,                                                                                                                                ",1
3333,4920002,"
                                            Netherlands,                                            Female,                                            25-30                                        ",1
3334,2562517,"
                                            Canada,                                                                                                                                ",5
3335,2686041,"
                                            Canada,                                                                                                                                ",1
3336,2107318,"
                                            Netherlands,                                            Male,                                            25-30                                        ",1
3337,3422138,"
                                            Ireland,                                                                                                                                ",2
3338,3651512,"
                                            Belgium,                                                                                                                                ",5
3339,2752658,"
                                            Romania,                                                                                                                                ",1
3340,3513538,"
                                            Australia,                                                                                                                                ",1
3341,2769540,"
                                            Spain,                                                                                                                                ",3
3342,4249928,"
                                            Netherlands,                                                                                                                                ",1
3343,2726614,"
                                            Germany,                                                                                                                                ",1
3344,3290455,"
                                            Denmark,                                                                                                                                ",1
3345,1898165,"
                                            USA,                                                                                                                                ",1
3346,4135263,"
                                            Sweden,                                                                                                                                ",1
3347,4468826,"
                                            Canada,                                            Female,                                            31-40                                        ",5
3348,4224822,"
                                            Japan,                                                                                                                                ",2
3349,1132324,"
                                            USA,                                                                                                                                ",3
3350,2425764,"
                                            Singapore,                                                                                                                                ",1
3351,1405944,"
                                            Australia,                                            Female,                                            25-30                                        ",2
3352,4077008,"
                                            Norway,                                                                                                                                ",1
3353,4830957,"
                                            USA,                                                                                                                                ",1
3354,4929745,"
                                            Australia,                                                                                                                                ",2
3355,2522063,"
                                            England,                                                                                                                                ",3
3356,4713098,"
                                            Philippines,                                                                                                                                ",1
3357,4804705,"
                                            USA,                                            Couple,                                            25-30                                        ",1
3358,4174998,"
                                            USA,                                                                                                                                ",1
3359,4897251,"
                                            Chile,                                                                                                                                ",1
3360,2079079,"
                                            England,                                            Couple,                                            41+                                        ",4
3361,1094892,"
                                            Canada,                                            Male,                                            31-40                                        ",36
3362,2320300,"
                                            Thailand,                                                                                                                                ",1
3363,1478881,"
                                            Scotland,                                            Male,                                            25-30                                        ",3
3364,4972097,"
                                            Ireland,                                                                                                                                ",1
3365,4619905,"
                                            England,                                                                                                                                ",1
3366,3244770,"
                                            Canada,                                                                                                                                ",1
3367,3465967,"
                                            Japan,                                                                                                                                ",1
3368,3133400,"
                                            USA,                                                                                                                                ",5
3369,4823026,"
                                            Italy,                                                                                                                                ",3
3370,2399965,"
                                            Sweden,                                                                                                                                ",1
3371,2153125,"
                                            South Korea,                                                                                                                                ",2
3372,3705123,"
                                            Canada,                                                                                                                                ",3
3373,4560296,"
                                            Brazil,                                                                                                                                ",1
3374,4401561,"
                                            Spain,                                            Couple,                                            25-30                                        ",2
3375,2395492,"
                                            Taiwan,                                                                                                                                ",1
3376,2256477,"
                                            Australia,                                                                                                                                ",1
3377,1669321,"
                                            USA,                                                                                                                                ",1
3378,1894103,"
                                            USA,                                                                                                                                ",1
3379,3829466,"
                                            England,                                                                                                                                ",1
3380,4374751,"
                                            USA,                                                                                                                                ",1
3381,3896443,"
                                            Germany,                                                                                                                                ",1
3382,4722377,"
                                            USA,                                                                                                                                ",1
3383,2370106,"
                                            Germany,                                                                                                                                ",1
3384,4511117,"
                                            Netherlands,                                                                                                                                ",1
3385,2077602,"
                                            Ireland,                                                                                                                                ",1
3386,1328706,"
                                            Italy,                                                                                                                                ",1
3387,2085750,"
                                            USA,                                                                                                                                ",1
3388,2262686,"
                                            Malaysia,                                                                                                                                ",1
3389,4728124,"
                                            England,                                                                                                                                ",1
3390,4578157,"
                                            Canada,                                            Couple,                                            41+                                        ",1
3391,2480371,"
                                            USA,                                            SOLO,                                            FOURTYONEPLUS                                        ",4
3392,4743568,"
                                            USA,                                                                                                                                ",1
3393,3108863,"
                                            England,                                                                                                                                ",1
3394,4661580,"
                                            Czech Republic,                                            Female,                                            25-30                                        ",2
3395,1509970,"
                                            Argentina,                                            Couple,                                            25-30                                        ",1
3396,3240109,"
                                            Ireland,                                            Female,                                            31-40                                        ",1
3397,2529172,"
                                            France,                                                                                                                                ",1
3398,4955892,"
                                            Spain,                                                                                                                                ",1
3399,1690310,"
                                            England,                                            Male,                                            41+                                        ",1
3400,3363226,"
                                            Spain,                                            Male,                                            25-30                                        ",1
3401,2050515,"
                                            USA,                                            Female,                                            25-30                                        ",2
3402,1398790,"
                                            USA,                                                                                                                                ",1
3403,3756816,"
                                            USA,                                                                                                                                ",3
3404,3490360,"
                                            England,                                                                                                                                ",1
3405,2154123,"
                                            Denmark,                                                                                                                                ",1
3406,1794237,"
                                            England,                                                                                                                                ",1
3407,4476806,"
                                            Australia,                                                                                                                                ",1
3408,4813505,"
                                            Brazil,                                                                                                                                ",1
3409,4214855,"
                                            USA,                                                                                                                                ",1
3410,4738013,"
                                            USA,                                                                                                                                ",6
3411,1732743,"
                                            Spain,                                                                                                                                ",1
3412,2644445,"
                                            Belgium,                                            Female,                                            25-30                                        ",1
3413,3890784,"
                                            Canada,                                                                                                                                ",4
3414,2997109,"
                                            Venezuela,                                                                                                                                ",4
3415,4378584,"
                                            Germany,                                            Male,                                            41+                                        ",1
3416,3133104,"
                                            Brazil,                                                                                                                                ",1
3417,4597092,"
                                            England,                                                                                                                                ",7
3418,1741271,"
                                            England,                                                                                                                                ",1
3419,1342075,"
                                            French Southern Territories,                                                                                                                                ",1
3420,2463975,"
                                            France,                                            Male,                                            41+                                        ",2
3421,2041731,"
                                            Ireland,                                                                                                                                ",1
3422,3017209,"
                                            Australia,                                                                                                                                ",1
3423,3371172,"
                                            USA,                                                                                                                                ",1
3424,4676803,"
                                            Ireland,                                                                                                                                ",1
3425,4223158,"
                                            Ireland,                                                                                                                                ",2
3426,4766578,"
                                            Japan,                                                                                                                                ",1
3427,1928501,"
                                            Germany,                                            Female,                                            25-30                                        ",1
3428,1235855,"
                                            France,                                                                                                                                ",7
3429,3951407,"
                                            New Zealand,                                                                                                                                ",3
3430,4754963,"
                                            Sweden,                                            Male,                                            41+                                        ",3
3431,4934151,"
                                            USA,                                            Male,                                            25-30                                        ",30
3432,3170286,"
                                            Croatia,                                                                                                                                ",1
3433,1972554,"
                                            USA,                                                                                                                                ",4
3434,4869997,"
                                            Netherlands,                                                                                                                                ",1
3435,4260180,"
                                            England,                                                                                                                                ",1
3436,3521691,"
                                            Spain,                                                                                                                                ",2
3437,1603659,"
                                            England,                                                                                                                                ",5
3438,2876242,"
                                            USA,                                                                                                                                ",1
3439,4291829,"
                                            USA,                                                                                                                                ",1
3440,1616767,"
                                            Ukraine,                                                                                                                                ",2
