,Unnamed: 0.1,user_id,num_revs,nationality,group,age
7840,11502,7086114,3,France,Female,25-30
7841,11504,6251941,2,Antarctica,INACOUPLE,18-24
7842,11505,5532569,1,USA,,not specified
7843,11507,7220911,1,USA,,not specified
7844,11508,6418327,1,USA,,not specified
7845,11510,8690033,1,England,,not specified
7846,11511,7847704,1,USA,,not specified
7847,11512,6221659,2,Romania,,not specified
7848,11513,9591311,1,England,,not specified
7849,11514,9559216,1,Portugal,,not specified
7850,11515,8307870,2,Sweden,,not specified
7851,11517,8606723,1,USA,,not specified
7852,11518,8166492,1,Greece,,not specified
7853,11519,8351269,1,USA,,not specified
7854,11521,8130605,2,Mexico,,not specified
7855,11522,9756434,8,Germany,Female,31-40
7856,11523,9152144,1,Thailand,Female,18-24
7857,11524,8779433,1,Australia,Male,25-30
7858,11525,8382181,1,Germany,,not specified
7859,11527,7008792,2,England,,not specified
7860,11528,7990165,1,Ireland,,not specified
7861,11530,8327629,1,USA,,not specified
7862,11531,7196775,1,Norway,Male,25-30
7863,11532,8488668,1,Ukraine,INACOUPLE,25-30
7864,11534,5667997,1,France,Male,31-40
7865,11535,7723272,1,Australia,,not specified
7866,11538,5266253,1,USA,,not specified
7867,11539,8310533,6,USA,SOLO,25-30
7868,11540,6263710,1,Croatia,,not specified
7869,11541,7184515,3,New Zealand,,not specified
7870,11543,5325427,1,USA,,not specified
7871,11544,9863151,12,USA,,not specified
7872,11545,7438479,1,Australia,,not specified
7873,11547,7920811,12,USA,,not specified
7874,11548,9829658,1,Australia,,not specified
7875,11549,5009230,1,USA,,not specified
7876,11550,7606860,1,South Korea,Female,18-24
7877,11551,8310715,1,USA,,not specified
7878,11553,8422836,1,USA,,not specified
7879,11555,9647703,1,Russia,,not specified
7880,11556,9377916,1,Portugal,,not specified
7881,11557,5033499,1,Italy,Male,18-24
7882,11558,9072756,1,South Africa,,not specified
7883,11559,7676064,1,France,,not specified
7884,11560,9699211,1,Australia,,not specified
7885,11561,9968176,1,China,,not specified
7886,11563,7653863,2,Singapore,Female,18-24
7887,11565,7922973,1,USA,,not specified
7888,11566,7098956,1,Australia,,not specified
7889,11568,9078482,1,Indonesia,,not specified
7890,11569,9239132,2,Singapore,,not specified
7891,11572,7809476,1,Australia,Female,25-30
7892,11574,7546592,1,China,,not specified
7893,11576,6215780,5,USA,,not specified
7894,11578,7943101,11,Australia,Female,25-30
7895,11579,5228652,2,England,,not specified
7896,11581,9483870,1,Australia,Female,18-24
7897,11583,9320266,1,India,Couple,25-30
7898,11584,7893223,1,France,,not specified
7899,11585,8625175,3,Netherlands,Male,18-24
7900,11586,9613148,4,USA,Female,18-24
7901,11588,8873485,1,Norway,Female,18-24
7902,11589,8257964,1,Poland,Mixed Group,18-24
7903,11590,7625149,2,France,Male,31-40
7904,11591,9551746,1,Germany,Male,18-24
7905,11592,6745250,1,Germany,,not specified
7906,11593,5664433,21,New Zealand,Female,25-30
7907,11594,9189649,4,Portugal,All Female Group,18-24
7908,11595,9823865,5,Sweden,Male,31-40
7909,11596,5963787,2,USA,Male,25-30
7910,11597,5862379,3,Brazil,Male,25-30
7911,11599,7190477,1,England,,not specified
7912,11600,7436622,1,Poland,,not specified
7913,11602,6105255,3,Australia,Male,25-30
7914,11603,8550187,8,Italy,Male,25-30
7915,11604,5044831,1,Wales,,not specified
7916,11605,7122737,7,England,,not specified
7917,11606,7476561,4,Philippines,Female,31-40
7918,11609,8981323,1,Poland,Female,25-30
7919,11611,8105336,2,USA,,not specified
7920,11613,6414304,2,England,,not specified
7921,11615,8344640,2,Singapore,,not specified
7922,11617,8868849,2,Denmark,Female,25-30
7923,11619,5829688,3,England,,not specified
7924,11620,7084546,7,Ireland,INALLMALEGROUP,31-40
7925,11622,7510595,1,Bulgaria,,not specified
7926,11623,7304997,1,Portugal,,not specified
7927,11625,8069875,2,USA,,not specified
7928,11626,6989163,1,England,,not specified
7929,11627,6689778,1,Germany,Couple,25-30
7930,11629,5017927,3,Sweden,Male,25-30
7931,11630,9029355,1,Belgium,,not specified
7932,11631,8906964,2,UK,,not specified
7933,11633,7857003,1,Australia,,not specified
7934,11634,9576322,1,USA,,not specified
7935,11635,5490547,2,Greece,,not specified
7936,11637,6952360,5,USA,,not specified
7937,11638,8207199,1,Canada,,not specified
7938,11640,7928867,1,USA,,not specified
7939,11641,5642579,4,USA,,not specified
7940,11642,8361334,1,Canada,,not specified
7941,11644,9306529,1,Germany,,not specified
7942,11645,7317700,8,USA,INACOUPLE,25-30
7943,11646,7293602,2,England,,not specified
7944,11649,5641829,2,Scotland,,not specified
7945,11650,7223966,2,USA,,not specified
7946,11652,8954529,1,France,,not specified
7947,11653,7962101,3,Germany,Female,25-30
7948,11654,8965277,1,Canada,Female,25-30
7949,11656,7255249,1,Canada,,not specified
7950,11657,8474553,3,Brazil,Male,41+
7951,11659,9463462,7,USA,Male,18-24
7952,11660,5513919,2,Finland,,not specified
7953,11661,5386087,2,Italy,,not specified
7954,11663,5407690,7,France,Female,41+
7955,11667,8947205,1,England,,not specified
7956,11668,7817505,2,Denmark,Female,25-30
7957,11669,6606342,1,Australia,,not specified
7958,11670,6433198,1,England,,not specified
7959,11672,7215931,4,USA,Couple,25-30
7960,11673,9650903,9,Australia,Couple,25-30
7961,11674,6380815,1,France,,not specified
7962,11675,7082105,1,France,,not specified
7963,11676,7934948,1,Germany,,not specified
7964,11677,7558936,4,Sweden,Male,41+
7965,11678,7386831,3,France,,not specified
7966,11679,8288333,1,France,,not specified
7967,11680,7262632,1,Italy,Male,25-30
7968,11681,8992068,1,Spain,Female,25-30
7969,11683,8412852,1,Pakistan,,not specified
7970,11684,9337548,2,Spain,Couple,31-40
7971,11685,9888136,1,Australia,,not specified
7972,11687,9344797,1,Turkey,Male,18-24
7973,11688,9077533,2,Australia,Couple,41+
7974,11689,7199840,1,Austria,,not specified
7975,11691,9384897,1,Australia,Female,25-30
7976,11693,8290560,7,Germany,Female,25-30
7977,11694,6639802,2,USA,,not specified
7978,11695,7284499,1,Malaysia,,not specified
7979,11696,6459882,2,Switzerland,,not specified
7980,11698,5681551,1,USA,,not specified
7981,11700,8173506,6,Denmark,Male,41+
7982,11701,8194823,1,USA,Female,18-24
7983,11702,8684380,1,UK,,not specified
7984,11703,8351163,1,USA,,not specified
7985,11705,6400779,1,France,,not specified
7986,11706,8361581,4,Australia,Couple,25-30
7987,11707,8042972,1,Scotland,,not specified
7988,11708,6186720,3,Australia,,not specified
7989,11709,5403634,2,Germany,,not specified
7990,11711,7159338,7,Norway,Male,18-24
7991,11712,7821645,2,Brazil,,not specified
7992,11713,9034019,1,England,Male,25-30
7993,11714,5370710,4,Canada,,not specified
7994,11715,8274598,1,Canada,,not specified
7995,11716,5528353,4,New Zealand,,not specified
7996,11717,8937918,10,Germany,Couple,25-30
7997,11719,9660417,2,France,Male,18-24
7998,11720,6546135,1,USA,,not specified
7999,11721,6285752,11,Australia,Male,31-40
8000,11722,9219914,2,Canada,,not specified
8001,11724,7893112,1,Japan,,not specified
8002,11725,7332518,1,France,,not specified
8003,11726,5055181,3,Netherlands,Couple,25-30
8004,11727,9486104,1,Turkey,,not specified
8005,11728,9257927,7,Spain,Couple,25-30
8006,11729,5250258,1,Netherlands,Female,25-30
8007,11731,8406964,1,Germany,,not specified
8008,11732,9405660,1,Australia,,not specified
8009,11733,8703344,1,Ireland,,not specified
8010,11734,8646696,6,Brazil,,not specified
8011,11735,5905924,6,Australia,Male,25-30
8012,11736,5059260,2,Spain,,not specified
8013,11737,6779476,1,USA,,not specified
8014,11738,5502170,8,USA,,not specified
8015,11741,9056294,5,Brazil,Female,31-40
8016,11743,5137576,3,Italy,Couple,25-30
8017,11745,9722000,1,Northern Ireland,Male,25-30
8018,11746,6960155,1,Australia,,not specified
8019,11747,6310001,2,Spain,,not specified
8020,11748,6463429,2,Italy,Male,31-40
8021,11749,9804885,1,USA,,not specified
8022,11750,9948134,26,Australia,Male,25-30
8023,11751,7844492,1,England,,not specified
8024,11752,8724319,1,Greece,Male,41+
8025,11754,9214347,1,Hong Kong,,not specified
8026,11755,8467060,1,South Korea,,not specified
8027,11758,9496271,1,Italy,,not specified
8028,11759,9038672,1,France,,not specified
8029,11760,6664842,2,USA,Female,25-30
8030,11761,8680627,2,Malaysia,Female,18-24
8031,11762,8416927,3,Chile,,not specified
8032,11763,7583005,3,England,Couple,18-24
8033,11764,7277478,1,France,,not specified
8034,11765,5969824,1,Ireland,Female,31-40
8035,11771,5304504,1,USA,,not specified
8036,11772,8255319,1,Malta,,not specified
8037,11773,9912129,1,Australia,Female,18-24
8038,11774,8541415,4,Netherlands,INALLFEMALEGROUP,25-30
8039,11775,9548207,4,England,Male,25-30
8040,11776,6008857,2,New Zealand,,not specified
8041,11777,8063067,1,USA,,not specified
8042,11778,9610627,1,Netherlands,Male,31-40
8043,11780,6007035,4,Spain,Couple,31-40
8044,11782,6428428,3,Slovakia,,not specified
8045,11783,5401152,2,Spain,,not specified
8046,11784,6860888,1,South Africa,Male,31-40
8047,11786,7351769,1,Paraguay,Mixed Group,25-30
8048,11788,5785032,2,England,Couple,31-40
8049,11789,7429439,1,France,,not specified
8050,11791,7496451,3,USA,,not specified
8051,11792,7512449,1,Switzerland,,not specified
8052,11793,8404672,1,Germany,,not specified
8053,11795,8784614,1,England,,not specified
8054,11797,7336830,1,England,Male,18-24
8055,11798,7092495,14,England,Female,25-30
8056,11799,9256455,1,South Korea,,not specified
8057,11801,8023424,1,Portugal,,not specified
8058,11803,7792274,2,Philippines,SOLO,31-40
8059,11804,8955250,5,USA,,not specified
8060,11806,5132090,9,Hong Kong,Male,25-30
8061,11807,7917300,2,Spain,,not specified
8062,11808,5222712,1,USA,,not specified
8063,11810,7965942,1,England,,not specified
8064,11811,8300971,2,Argentina,Male,18-24
8065,11812,9655601,1,Germany,,not specified
8066,11813,5150947,1,USA,,not specified
8067,11814,9431084,1,Hong Kong,,not specified
8068,11816,7143287,1,New Zealand,,not specified
8069,11817,7638367,2,England,,not specified
8070,11820,9755994,1,Australia,,not specified
8071,11821,6618932,1,Germany,,not specified
8072,11822,6017604,1,Netherlands,,not specified
8073,11823,25190139,1,Australia,Female,31-40
8074,11824,24790566,1,England,Female,31-40
8075,11825,12080330,1,USA,Female,18-24
8076,11826,21027816,1,England,PARTNER,not specified
8077,11827,16887990,1,Australia,Female,18-24
8078,11828,13585623,12,Canada,Male,25-30
8079,11829,14790364,1,USA,SOLO,25-30
8080,11830,25559436,2,Canada,Female,25-30
8081,11832,11301037,1,England,Couple,31-40
8082,11833,15296419,2,USA,Female,18-24
8083,11834,18181953,7,USA,Female,31-40
8084,11835,10818676,1,USA,Female,18-24
8085,11836,12597080,2,Brazil,Male,25-30
8086,11837,17431651,1,Netherlands,Female,25-30
8087,11838,10649531,1,Brazil,,not specified
8088,11840,22589893,1,France,FRIENDS,not specified
8089,11841,25992668,1,England,Mixed Group,18-24
8090,11844,23602937,1,Switzerland,ALONE,not specified
8091,11845,16631017,1,Germany,Female,25-30
8092,11847,17250486,2,Colombia,Male,25-30
8093,11848,16015357,2,Australia,Female,18-24
8094,11850,13190582,2,Sweden,Female,25-30
8095,11851,10696494,2,Italy,Male,18-24
8096,11852,15221579,1,USA,Couple,25-30
8097,11853,21990653,1,Spain,FAMILY,not specified
8098,11854,15122877,1,Malaysia,Female,25-30
8099,11855,18807909,2,Argentina,ALONE,not specified
8100,11858,16941566,1,Australia,Couple,18-24
8101,11861,14648942,1,South Korea,Male,31-40
8102,11862,13652497,5,Canada,Male,25-30
8103,11863,11132968,1,Brazil,Male,31-40
8104,11864,11017968,8,Turkey,Male,18-24
8105,11867,12227588,2,Sweden,Female,18-24
8106,11868,13241449,1,Netherlands,Male,18-24
8107,11869,10795226,1,Germany,All Male Group,31-40
8108,11870,13723832,1,England,Female,41+
8109,11873,12648581,1,Italy,Couple,31-40
8110,11874,12537187,5,Portugal,Female,18-24
8111,11875,12866542,1,New Zealand,Female,18-24
8112,11876,25037993,7,Australia,Female,18-24
8113,11877,10461802,2,USA,Female,18-24
8114,11878,23383279,7,Chile,PARTNER,not specified
8115,11881,13571399,1,Italy,All Male Group,25-30
8116,11882,22321414,1,Spain,PARTNER,not specified
8117,11883,18981194,1,Germany,FRIENDS,not specified
8118,11884,11786814,6,Brazil,Male,31-40
8119,11885,16896068,6,USA,Female,18-24
8120,11887,12773797,1,USA,Female,25-30
8121,11888,10484836,3,Australia,Female,25-30
8122,11889,23911307,1,Italy,FRIENDS,not specified
8123,11890,10260260,1,Germany,Female,25-30
8124,11891,11847065,1,Greece,Mixed Group,25-30
8125,11892,10467834,1,Germany,,not specified
8126,11893,13766550,1,England,Female,18-24
8127,11896,22951867,1,Norway,PARTNER,not specified
8128,11898,17937907,3,India,Male,25-30
8129,11899,25992729,1,Wales,Male,18-24
8130,11900,11373939,2,Indonesia,Female,31-40
8131,11901,20511876,1,Ireland,ALONE,25-30
8132,11902,11738167,1,England,Female,41+
8133,11903,12074190,3,Slovakia,All Female Group,25-30
8134,11904,11291709,2,Indonesia,Male,31-40
8135,11905,17840342,1,Singapore,Female,31-40
8136,11906,11502251,1,Switzerland,Female,18-24
8137,11907,15297234,1,Brazil,Male,18-24
8138,11908,22743486,1,Canada,ALONE,not specified
8139,11909,25146083,2,France,INMIXEDGROUP,18-24
8140,11910,25345586,1,New Zealand,Female,41+
8141,11911,22304318,1,Germany,FRIENDS,not specified
8142,11913,17703539,1,Brazil,Female,18-24
8143,11914,10300352,3,Argentina,Mixed Group,25-30
8144,11917,16849949,1,South Korea,Female,31-40
8145,11918,25053391,3,British Virgin Islands,Male,18-24
8146,11920,18280121,1,Argentina,Female,25-30
8147,11922,13617862,2,Canada,Male,18-24
8148,11923,23718059,1,France,ALONE,not specified
8149,11924,12759473,1,Bosnia And Herzegovina,Female,18-24
8150,11925,23867556,1,Croatia,ALONE,not specified
8151,11926,15415494,1,England,Female,18-24
8152,11927,10688848,1,Brazil,Male,18-24
8153,11928,19936132,3,Spain,PARTNER,not specified
8154,11929,14513680,1,South Korea,Male,25-30
8155,11930,12196158,7,Spain,Female,25-30
8156,11931,12219720,1,USA,Female,18-24
8157,11932,24606608,1,Brazil,Male,25-30
8158,11933,16905570,2,USA,Female,25-30
8159,11934,12011093,1,Canada,Female,18-24
8160,11935,16696981,1,China,Female,18-24
8161,11936,20311992,1,England,FRIENDS,not specified
8162,11937,25833626,2,South Korea,SOLO,31-40
8163,11938,23923759,1,Spain,FRIENDS,not specified
8164,11940,15891808,1,Singapore,Female,41+
8165,11941,16568851,1,China,Male,25-30
8166,11942,15416656,1,Germany,Female,18-24
8167,11943,22183277,1,Germany,FRIENDS,not specified
8168,11944,13906696,2,France,Male,18-24
8169,11945,13807156,4,Hong Kong,Female,41+
8170,11946,18015728,19,China,Female,18-24
8171,11947,21783290,1,China,ALONE,not specified
8172,11948,23451998,2,Italy,PARTNER,not specified
8173,11950,24595234,1,South Korea,Female,25-30
8174,11951,10949229,8,Brazil,Male,31-40
8175,11952,22285650,1,Germany,FRIENDS,not specified
8176,11954,22394207,1,England,ALONE,not specified
8177,11955,21108071,1,England,ALONE,not specified
8178,11957,23404654,1,Czech Republic,FRIENDS,not specified
8179,11958,24315422,1,Spain,FRIENDS,not specified
8180,11959,18261051,1,France,Male,18-24
8181,11960,11021556,4,New Zealand,Mixed Group,25-30
8182,11962,22050981,1,Australia,ALONE,not specified
8183,11963,17281657,1,USA,Male,18-24
8184,11965,17890016,2,Canada,All Female Group,18-24
8185,11966,16159439,2,England,Couple,25-30
8186,11967,11965399,4,Russia,Female,18-24
8187,11968,25826454,1,Japan,Male,41+
8188,11969,17054731,1,Germany,,not specified
8189,11970,12544642,1,Switzerland,Couple,25-30
8190,11971,17687620,2,USA,Male,31-40
8191,11972,16758664,1,Germany,Female,18-24
8192,11973,23740485,1,India,FAMILY,not specified
8193,11974,26086654,1,Canada,Male,25-30
8194,11976,22970356,1,USA,PARTNER,not specified
8195,11977,23321328,1,Singapore,FRIENDS,not specified
8196,11978,17644850,7,Germany,Male,25-30
8197,11979,13878855,1,Australia,Male,18-24
8198,11980,12929150,1,Japan,Female,25-30
8199,11981,17462266,2,Mexico,Mixed Group,18-24
8200,11983,11690022,1,Australia,Female,25-30
8201,11987,23571281,1,Spain,ALONE,not specified
8202,11988,10175641,6,South Korea,SOLO,41+
8203,11990,17853596,1,Chile,Male,25-30
8204,11992,21349090,1,Australia,ALONE,not specified
8205,11993,22215266,1,USA,FRIENDS,not specified
8206,11994,15455176,1,Mexico,Female,25-30
8207,11995,25259687,1,France,FRIENDS,18-24
8208,11997,13188638,1,Netherlands,Couple,31-40
8209,11999,12267393,1,France,Female,18-24
8210,12002,18245054,2,Germany,Female,25-30
8211,12004,25621791,2,England,Male,25-30
8212,12005,17991031,1,USA,Female,25-30
8213,12007,12603218,14,USA,Couple,18-24
8214,12009,17231397,1,South Korea,Male,25-30
8215,12011,13199751,2,Italy,Male,25-30
8216,12013,25164453,4,England,Couple,18-24
8217,12014,25209942,5,China,Male,25-30
8218,12015,17656590,1,Australia,Male,31-40
8219,12016,12296499,2,Ireland,Male,31-40
8220,12017,16442217,1,New Zealand,Female,41+
8221,12018,13250296,1,Australia,Male,18-24
8222,12019,10468283,2,England,Female,18-24
8223,12020,17397559,18,England,Male,18-24
8224,12021,21793867,4,Indonesia,ALONE,not specified
8225,12023,25931570,1,Canada,Male,25-30
8226,12024,15094642,2,Switzerland,Male,31-40
8227,12025,13801589,4,Canada,All Female Group,18-24
8228,12026,13159843,1,Belgium,Couple,18-24
8229,12027,25438930,1,Indonesia,Male,25-30
8230,12028,14158272,1,Serbia,Female,18-24
8231,12029,14134127,3,Argentina,Male,31-40
8232,12030,12174119,2,France,Male,41+
8233,12031,25358090,1,France,Female,18-24
8234,12032,12301299,1,Argentina,Male,41+
8235,12034,13926454,1,Spain,Female,18-24
8236,12036,25776278,1,Italy,Male,18-24
8237,12037,23888226,1,Switzerland,ALONE,not specified
8238,12038,16362658,1,Switzerland,Female,25-30
8239,12039,16961846,7,Germany,All Male Group,18-24
8240,12041,12385154,1,Malaysia,Female,31-40
8241,12042,24487142,1,Latvia,Female,18-24
8242,12043,10632768,1,England,Mixed Group,25-30
8243,12044,14913135,2,Italy,Male,31-40
8244,12045,13452582,2,Australia,Female,25-30
8245,12046,15743567,3,France,Couple,31-40
8246,12047,17714152,3,France,Male,25-30
8247,12048,22162085,1,Australia,FAMILY,not specified
8248,12049,12703951,1,England,Male,41+
8249,12051,13316211,1,Canada,Male,41+
8250,12052,14999098,1,France,All Female Group,25-30
8251,12053,13145829,1,Chile,Male,25-30
8252,12055,14275305,1,Brazil,Female,18-24
8253,12056,13316151,1,USA,Male,25-30
8254,12057,22652367,1,USA,FRIENDS,not specified
8255,12058,12220380,1,Italy,Male,25-30
8256,12059,16027967,1,China,Male,18-24
8257,12061,16407918,4,Mexico,Male,18-24
8258,12062,11378267,1,Canada,Couple,31-40
8259,12063,13812778,1,Israel,Male,41+
8260,12064,15895718,11,USA,Male,25-30
8261,12065,15584145,1,Mexico,Male,18-24
8262,12066,16410981,1,USA,SOLO,18-24
8263,12068,17584842,2,France,Male,25-30
8264,12069,17809262,1,Canada,Female,18-24
8265,12071,24025992,1,Finland,ALONE,not specified
8266,12073,20168131,9,Serbia,PARTNER,not specified
8267,12074,12603272,1,Brazil,,not specified
8268,12075,11373583,1,England,Mixed Group,18-24
8269,12076,15578904,1,Australia,Female,25-30
8270,12077,21903669,7,France,ALONE,not specified
8271,12080,10556605,4,Greece,Couple,not specified
8272,12081,14321759,1,Germany,Male,31-40
8273,12082,12213991,100,Canada,Male,25-30
8274,12085,16249756,1,Germany,Male,41+
8275,12086,12484708,2,USA,Male,31-40
8276,12087,14452410,2,China,Male,31-40
8277,12089,24525923,1,Ireland,Male,25-30
8278,12090,17938847,1,Germany,Male,18-24
8279,12091,12856320,2,USA,Female,25-30
8280,12092,21476014,1,England,FRIENDS,not specified
8281,12093,11269165,1,Brazil,Male,25-30
8282,12095,17373520,1,Brazil,Male,18-24
8283,12096,12562890,3,Ireland,Male,25-30
8284,12097,15483984,2,France,Couple,18-24
8285,12098,18214708,1,Germany,Male,18-24
8286,12099,17306696,5,USA,Female,18-24
8287,12101,13013036,4,Canada,Male,31-40
8288,12102,17830985,1,Singapore,Female,25-30
8289,12103,13613755,6,Netherlands,Male,18-24
8290,12104,11768409,2,Germany,Male,25-30
8291,12105,17816358,2,Austria,All Female Group,25-30
8292,12106,11818189,3,Australia,Couple,25-30
8293,12107,24773330,1,Canada,INACOUPLE,25-30
8294,12108,18259715,3,Czech Republic,Male,18-24
8295,12109,15318297,1,Greece,Female,18-24
8296,12110,16812505,17,Hong Kong,Female,18-24
8297,12111,11879116,2,Germany,Female,18-24
8298,12112,12528126,2,China,,not specified
8299,12114,14015127,3,Portugal,Male,18-24
8300,12115,25772665,1,Singapore,Male,18-24
8301,12116,16494835,1,Malaysia,Female,25-30
8302,12117,21669354,6,England,ALONE,not specified
8303,12118,14160153,1,USA,Male,25-30
8304,12119,12769675,1,England,Couple,25-30
8305,12120,12735463,4,Australia,Female,18-24
8306,12122,21901260,1,England,FAMILY,not specified
8307,12123,12561772,3,Australia,Male,25-30
8308,12125,23880753,1,Poland,FRIENDS,not specified
8309,12126,10676203,1,Brazil,Female,31-40
8310,12127,11942153,1,USA,Couple,25-30
8311,12128,15842264,1,South Korea,Male,18-24
8312,12129,16694335,3,Germany,Male,31-40
8313,12131,24789884,3,Canada,Female,18-24
8314,12132,20612507,1,Austria,PARTNER,not specified
8315,12134,22096531,4,Poland,PARTNER,not specified
8316,12135,13864631,2,Argentina,Male,25-30
8317,12136,15217691,1,Mexico,Male,18-24
8318,12137,16021854,2,Italy,INACOUPLE,25-30
8319,12138,15910880,1,USA,All Female Group,18-24
8320,12140,25269633,1,France,Male,25-30
8321,12141,14164304,2,Northern Ireland,Female,18-24
8322,12142,17419616,6,Netherlands,Female,18-24
8323,12143,12785228,3,France,Female,25-30
8324,12144,25481358,20,Australia,Female,31-40
8325,12145,16721119,4,Argentina,Female,18-24
8326,12146,14933315,4,Australia,Female,18-24
8327,12147,11335535,1,Italy,Female,25-30
8328,12148,16013763,4,France,Male,31-40
8329,12149,17308005,1,Switzerland,Female,18-24
8330,12150,13814293,1,France,Female,18-24
8331,12152,10685457,11,Germany,Male,18-24
8332,12153,14027418,1,Hong Kong,Couple,25-30
8333,12154,12693676,1,France,SOLO,not specified
8334,12155,12564476,1,Brazil,Male,18-24
8335,12156,12372542,2,Germany,All Male Group,18-24
8336,12157,13662255,3,USA,Female,18-24
8337,12158,15632625,1,Ireland,Male,25-30
8338,12159,22493752,2,Hungary,PARTNER,not specified
8339,12160,12596567,1,USA,Couple,25-30
8340,12161,10026507,8,Germany,Female,18-24
8341,12162,24916318,1,France,ALONE,25-30
8342,12163,16768182,1,Italy,Male,18-24
8343,12165,17306014,1,USA,Male,41+
8344,12166,17200194,2,Ireland,Mixed Group,25-30
8345,12167,24668760,1,Hong Kong,Female,25-30
8346,12168,17474988,1,Mexico,Male,18-24
8347,12170,12113392,2,USA,Female,18-24
8348,12171,16349298,3,South Africa,Male,25-30
8349,12172,14608585,4,England,Male,25-30
8350,12173,17165212,1,USA,Couple,41+
8351,12174,16201070,3,Australia,Female,25-30
8352,12175,16231958,1,Germany,Female,18-24
8353,12176,11739616,1,England,Female,18-24
8354,12177,14276836,1,France,Male,18-24
8355,12179,25958996,1,Switzerland,Male,31-40
8356,12180,13818550,1,Thailand,Female,18-24
8357,12181,13723157,1,Germany,SOLO,18-24
8358,12182,26085500,1,Ireland,Male,31-40
8359,12183,12365545,1,Argentina,,not specified
8360,12187,14196501,2,Italy,Male,18-24
8361,12188,17009478,3,Canada,Female,18-24
8362,12189,16025658,2,Canada,Female,25-30
8363,12190,25321720,3,Australia,Male,18-24
8364,12191,11061864,1,Netherlands,,not specified
8365,12194,11256614,1,Netherlands,Male,31-40
8366,12195,21961076,1,Australia,FRIENDS,not specified
8367,12196,23944207,2,Morocco,PARTNER,not specified
8368,12197,16892976,1,Italy,Female,25-30
8369,12198,10913100,1,USA,Male,18-24
8370,12199,11846083,1,China,,not specified
8371,12202,25072713,1,Netherlands,Female,18-24
8372,12203,12011656,1,USA,Female,18-24
8373,12204,16163247,3,South Korea,Male,31-40
8374,12206,23778039,1,Germany,FRIENDS,not specified
8375,12208,17220092,1,South Korea,INALLFEMALEGROUP,18-24
8376,12210,10309398,2,Germany,Female,25-30
8377,12211,16622870,1,USA,Male,18-24
8378,12212,24981375,5,Colombia,Male,25-30
8379,12213,15297140,8,Italy,Male,18-24
8380,12214,25104753,1,Canada,Female,18-24
8381,12215,17069484,4,Poland,All Female Group,25-30
8382,12216,25265185,1,Germany,Female,25-30
8383,12217,14791298,3,Canada,Male,18-24
8384,12218,12154431,2,England,Male,41+
8385,12219,11657237,1,Malaysia,Male,31-40
8386,12220,23867208,1,Italy,FRIENDS,not specified
8387,12221,10781440,3,USA,,not specified
8388,12222,13437987,1,Turkey,Male,25-30
8389,12223,14996386,4,Brazil,Male,18-24
8390,12226,10100183,1,Portugal,,not specified
8391,12227,10323865,1,Germany,Female,18-24
8392,12228,11903408,1,Netherlands,Female,18-24
8393,12229,10795900,10,Australia,Couple,25-30
8394,12230,18186636,1,Thailand,Female,25-30
8395,12231,25001108,1,France,Female,25-30
8396,12232,12321724,1,Spain,All Female Group,31-40
8397,12233,10768615,1,England,Couple,18-24
8398,12234,10392762,1,Australia,Male,18-24
8399,12235,15646031,1,England,Female,18-24
8400,12236,16837004,1,England,Male,25-30
8401,12237,14312958,1,USA,Mixed Group,25-30
8402,12239,13258491,1,Italy,Male,25-30
8403,12240,20989235,1,Germany,ALONE,not specified
8404,12241,10704407,1,Indonesia,Male,25-30
8405,12242,25678831,1,Germany,All Female Group,18-24
8406,12243,25456018,1,USA,Female,18-24
8407,12245,25757238,1,Germany,Male,18-24
8408,12246,11044966,2,Spain,All Female Group,18-24
8409,12249,15503148,1,France,Couple,18-24
8410,12250,11919710,3,Italy,Couple,25-30
8411,12251,12566978,2,England,Male,31-40
8412,12252,17373167,2,Canada,Female,18-24
8413,12253,16760400,12,Philippines,Male,18-24
8414,12254,22263021,1,England,FAMILY,not specified
8415,12255,11309504,1,Bulgaria,Mixed Group,25-30
8416,12257,26094610,1,Germany,Female,18-24
8417,12259,17419123,1,Italy,Mixed Group,18-24
8418,12260,11784891,1,Brazil,,not specified
8419,12262,12241857,1,Slovenia,Male,25-30
8420,12263,12686629,1,Argentina,Female,31-40
8421,12264,17214647,1,Germany,Female,18-24
8422,12265,25922700,1,England,Mixed Group,18-24
8423,12266,13348943,1,Spain,Male,31-40
8424,12268,22617801,4,Germany,FRIENDS,not specified
8425,12269,25253673,24,Germany,Male,25-30
8426,12270,12754007,1,Germany,Mixed Group,18-24
8427,12271,18179530,1,Canada,Female,18-24
8428,12272,23204686,2,USA,ALONE,41+
8429,12274,12653917,1,Poland,Male,18-24
8430,12275,24518653,1,Thailand,Female,25-30
8431,12276,10776628,1,USA,Female,18-24
8432,12277,16050446,1,Trinidad And Tobago,Male,18-24
8433,12278,17265453,1,Australia,Female,18-24
8434,12279,17294328,1,Australia,Mixed Group,25-30
8435,12281,11768128,3,England,Female,25-30
8436,12282,14833305,1,Hungary,Female,31-40
8437,12283,17797236,1,USA,Male,18-24
8438,12284,12773923,1,Mexico,Female,31-40
8439,12286,10049245,1,Brazil,,not specified
8440,12287,25399907,1,Costa Rica,Female,18-24
8441,12288,25581336,1,USA,Male,18-24
8442,12290,17283436,1,Australia,Female,18-24
8443,12291,16343346,1,Germany,SOLO,31-40
8444,12293,21950815,1,Germany,ALONE,not specified
