,user_id,score,Rt1,Rt2,Rt3,Rt4,Rt5,Rt6,Rt7,Rt8,Rt9,Rt10,num_hostels,num_revs,country_id,group_id,age_id
8578,9224384,6.85,0.0502907990905,0.0503005200648,0.0165240695016,0.0172683541162,0.326879568194,0.0,0.394546523334,0.0171836215518,0.0987996283925,0.0172693906495,2,2,2,0,0
8579,9225385,10.0,0.0142857281501,0.0142857288121,0.0142857285807,0.157709970934,0.584654110033,0.0142857287285,0.0142857282888,0.0142857287402,0.157635818868,0.0142857288653,1,1,7,1,3
8580,9225935,7.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,21,4,4
8581,9225936,8.0,0.0329703345724,0.0,0.0,0.0,0.0,0.0,0.0519949641082,0.89503421445,0.0,0.0,1,1,0,2,3
8582,9226792,9.6,0.05,0.05,0.270101323406,0.0857599865988,0.05,0.05,0.05,0.267017803595,0.0614249322956,0.05,4,4,31,2,1
8583,9226965,9.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,40,1,3
8584,9227172,7.0,0.0600000000255,0.0600000000267,0.0600000000263,0.060000000028,0.0600000000262,0.0600000000265,0.0600000000257,0.459999999763,0.0600000000257,0.0600000000268,2,2,35,3,3
8585,9227836,8.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,5,0,0
8586,9228892,4.7,0.818537476559,0.0,0.0,0.0,0.0,0.0688563326373,0.0688561604834,0.0,0.0,0.0,1,1,7,0,0
8587,9229067,8.3,0.0881187114279,0.0882138670454,0.137499689289,0.0125000000142,0.0881855382592,0.228321632351,0.0518031080291,0.262500310604,0.012500000013,0.0125000000136,2,2,91,0,0
8588,9229560,10.0,0.0125000000824,0.012500000086,0.0125000000848,0.0125000000903,0.0125000000847,0.137559226816,0.012500000083,0.762440772504,0.0125000000829,0.0125000000865,1,2,23,1,3
8589,9229659,9.3,0.0321429677166,0.0321429729976,0.46071325445,0.0321429786921,0.032142970979,0.0321429723275,0.0321429688224,0.0321429724219,0.282142968172,0.0321429734204,2,2,5,2,4
8590,9230419,10.0,0.137660509722,0.0125000048766,0.0125000047989,0.0125000051162,0.0125000047917,0.137659956485,0.0125000047009,0.0125000048524,0.637179499762,0.0125000048945,1,1,40,0,0
8591,9231048,9.4,0.033005971351,0.0330055494241,0.00476191026702,0.0047619106312,0.160225202186,0.247979697475,0.0221645439466,0.0329186066613,0.433459852298,0.00476191037679,3,3,7,1,4
8592,9231133,7.73333333333,0.0040476190717,0.0136950968918,0.0493530422044,0.18063947188,0.246037417511,0.134642289211,0.0456437055867,0.120713693157,0.14302943691,0.0361195774108,6,8,3,0,0
8593,9231336,9.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,57,0,0
